time,left_hip_angle,left_knee_spring_angle,left_toe_angle,right_hip_angle,right_knee_spring_angle,right_toe_angle,left_hip_qvel,left_knee_spring_qvel,left_toe_qvel,right_hip_qvel,right_knee_spring_qvel,right_toe_qvel
3.178500000000229,1.979552736133337,2.6471579119563104,0.7645154386758805,-2.2167141867801545,0.10010591186583043,1.3305829775519669,0.005648843944072723,0.16588138043880463,1.785617709159851,-1.2040677070617676,0.014150089584290981,2.4938580989837646
3.179000000000229,1.9364822512492537,2.658701977133751,0.7688348919153214,-2.385689934901893,0.26453305473551153,1.3087360424920917,0.005639446899294853,0.17232689261436462,1.8004906177520752,-1.2596315145492554,0.014176160097122192,2.4804959297180176
3.179500000000229,1.8914970268495381,2.6571879044175146,0.7714052572846413,-2.4821241751313208,0.4687473410740495,1.2882380184717477,0.005534396506845951,0.1785624772310257,1.81180739402771,-1.3217804431915283,0.014246239326894283,2.4706432819366455
3.1800000000002293,1.884003513213247,2.6797067552804945,0.7713713496923447,-2.6104734167456627,0.6411746348254382,1.2683799132704734,0.005422989837825298,0.18473747372627258,1.8176261186599731,-1.3904985189437866,0.014396361075341702,2.463324785232544
3.1805000000002295,1.8366735777817667,2.6815475523471832,0.7695130407810211,-2.745236668176949,0.803987443074584,1.249605790246278,0.005326489917933941,0.19067400693893433,1.8201278448104858,-1.4652726650238037,0.014469106681644917,2.458470344543457
3.1810000000002296,1.7910218777135014,2.6801184892654417,0.7662446722388268,-2.7843699449673296,1.0228425157256424,1.2339919025078416,0.005131090059876442,0.19631648063659668,1.8197765350341797,-1.5427157878875732,0.014393925666809082,2.4587533473968506
3.18150000000023,1.767683066939935,2.688858824968338,0.7614535450935364,-2.794292737171054,1.2409900466445833,1.2216501117683947,0.004776559304445982,0.20168191194534302,1.8161697387695312,-1.6213722229003906,0.00691938167437911,2.4646356105804443
3.18200000000023,1.6926867271773518,2.6648323073983193,0.7559512317180633,-2.8627222565934063,1.4257411403115838,1.2116253399290144,0.0045343926176428795,0.206655815243721,1.811532974243164,-1.7024697065353394,0.0044964333064854145,2.4747884273529053
3.18250000000023,1.6262910866644233,2.6436426043510437,0.7498480260372162,-2.9167997520416975,1.6141551674343646,1.204594912659377,0.00430671451613307,0.211267352104187,1.8056156635284424,-1.78495454788208,0.004913731478154659,2.489567518234253
3.1830000000002303,1.6131453427486122,2.6522326678037644,0.7422190576791763,-2.941856653429568,1.8023535984102637,1.1968541258014738,0.004122651182115078,0.21568748354911804,1.7961885929107666,-1.8670284748077393,0.005791569594293833,2.509119987487793
